tahun_masuk,jenis_kelamin,id_prodi,id_status_masuk_mahasiswa,sks,kode_tahun_ajaran,id_status_mahasiswa,IPS1,IPS2,IPS3,IPS4,IPS5,IPS6,IPS7,IPS8
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20221,L,3.62,3.67,3.59,3.71,3.62,3.25,3.75,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.68,20191,L,3.68,3.86,3.90,0.00,0.00,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.47,20222,L,3.47,3.21,3.65,0.00,0.00,3.50,0.12,3.47
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.45,20221,L,3.45,3.30,3.34,3.39,3.61,3.56,3.45,3.64
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.82,20221,L,3.74,3.80,3.75,3.89,3.80,0.00,3.82,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.46,20221,L,2.79,3.23,3.56,3.42,3.62,0.00,3.46,1.30
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,0.00,20221,L,3.41,3.48,3.40,3.56,4.00,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.67,20201,L,3.64,3.09,3.67,3.57,3.60,3.77,3.93,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.43,20201,L,3.88,3.79,3.43,3.07,3.20,3.59,3.96,1.71
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.39,20202,L,3.59,3.61,3.81,3.39,3.61,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.51,20191,L,3.51,3.45,2.08,2.30,2.55,1.91,3.44,1.79
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.39,20201,L,3.43,3.55,3.39,3.55,3.61,3.59,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.20,20212,L,3.57,3.44,3.78,3.25,1.68,3.20,3.66,3.55
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.61,20191,L,3.61,3.65,3.56,3.56,4.00,3.50,3.60,3.81
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.80,20202,L,3.61,3.66,3.73,3.80,3.84,3.64,3.92,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.45,20212,N,3.72,3.89,3.88,0.00,3.25,3.45,3.80,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.21,20211,N,3.75,3.68,3.50,3.75,3.21,3.09,3.33,3.44
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.40,20211,N,3.61,3.74,3.79,0.00,3.40,3.53,3.71,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.68,20192,N,3.27,3.68,3.75,3.90,3.57,3.80,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.09,20192,N,0.00,3.09,3.09,3.02,3.18,3.23,3.56,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.00,20201,N,3.95,3.50,3.00,2.77,1.68,0.00,3.07,3.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.61,20212,N,3.43,3.72,3.57,3.57,3.68,3.61,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.74,20212,N,3.31,3.62,3.55,3.54,4.00,3.74,3.50,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.71,20221,N,3.12,3.30,3.42,3.65,3.88,0.00,3.71,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,0.00,20221,N,3.52,3.67,3.88,0.00,0.00,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.68,20211,N,3.63,3.68,3.46,3.43,3.68,3.91,3.77,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.23,20202,N,3.45,3.64,3.61,3.23,3.70,3.52,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.61,20201,N,3.48,3.62,3.61,3.55,3.68,3.50,4.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.70,20191,N,3.70,3.83,3.76,3.64,3.70,3.68,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.66,20201,N,3.50,3.43,3.66,3.70,3.70,3.66,3.57,3.64
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.55,20201,N,3.26,3.51,3.55,3.54,3.54,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.21,20191,N,3.21,3.35,3.52,3.67,3.75,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,4.00,20211,N,3.66,3.73,3.61,3.55,4.00,3.50,3.41,3.41
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.50,20191,N,3.50,3.64,4.00,0.00,0.00,3.50,3.48,3.51
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.42,20191,N,3.42,3.31,2.95,2.87,4.00,0.88,0.00,0.94
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,0.00,20192,N,3.73,0.00,3.70,3.50,3.64,3.55,3.61,3.59
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.80,20192,N,3.87,3.80,3.75,3.68,3.86,3.68,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.54,20191,N,3.54,3.59,3.62,3.48,3.65,3.50,3.90,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.62,20221,N,3.38,3.80,3.65,3.81,3.68,3.83,3.62,3.60
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.66,20202,N,3.75,3.72,3.79,3.66,3.42,3.72,3.46,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.50,20202,N,3.31,3.53,3.50,3.50,3.64,3.55,3.68,3.68
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.41,20202,N,3.38,3.33,3.50,3.41,3.68,3.59,3.94,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.64,20192,N,3.79,3.64,3.48,3.77,3.77,3.73,4.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.73,20221,N,3.48,3.72,3.42,3.45,3.48,3.66,3.73,3.85
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.73,20201,N,3.59,3.55,3.73,3.82,3.64,3.86,4.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a3343etik21,P,3.68,20222,N,0.11,1.21,1.24,0.08,3.77,3.77,3.77,3.68
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.77,20221,L,3.60,3.66,3.65,3.50,3.90,3.75,3.77,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.30,20221,L,3.50,3.70,3.73,3.71,3.75,3.50,3.30,2.39
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.44,20202,L,2.35,0.00,1.40,3.44,3.62,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.68,20202,L,3.65,3.65,3.88,3.68,3.79,3.84,3.73,3.81
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.56,20202,L,3.73,3.77,3.70,3.56,3.75,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.73,20202,L,3.57,3.75,3.57,3.73,3.86,3.78,3.93,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.33,20202,L,3.42,3.48,3.54,3.33,4.00,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.70,20201,L,3.16,3.23,3.70,3.66,3.70,3.74,3.82,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.68,20191,L,3.68,3.68,3.66,3.64,3.80,3.61,4.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.71,20222,L,3.35,3.67,3.75,3.68,4.00,0.00,0.00,3.71
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.45,20212,L,3.61,3.47,3.00,0.00,0.94,3.45,3.31,3.34
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20212,L,3.59,3.73,3.55,3.86,3.80,3.75,3.75,3.61
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20212,L,3.55,3.57,3.67,3.79,3.75,3.75,3.96,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,0.00,20222,L,3.60,3.61,3.77,3.72,3.88,3.75,1.21,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.70,20211,L,3.30,3.48,3.57,3.36,3.70,3.54,3.70,3.85
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20211,L,3.64,0.00,0.00,3.50,3.50,3.42,3.92,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.73,20201,L,3.61,3.68,3.73,3.65,3.59,3.52,3.70,3.72
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.83,20222,L,3.45,3.25,3.41,3.48,3.20,3.59,3.53,3.83
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20222,L,3.64,3.52,3.70,3.64,3.73,3.70,3.89,3.52
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.64,20202,L,3.77,3.57,3.50,3.64,3.59,3.70,3.75,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.64,20202,L,3.73,3.61,3.71,3.64,3.75,3.59,3.96,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.60,20211,L,3.23,3.00,3.85,0.88,3.60,3.73,3.88,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.32,20221,L,3.75,3.80,3.65,3.66,3.76,3.83,3.32,3.43
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.72,20221,L,3.45,3.50,3.71,0.00,0.00,3.50,3.72,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.23,20221,L,3.67,3.73,3.84,3.97,3.80,4.00,3.23,3.36
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.74,20222,L,3.36,3.34,3.37,3.69,3.65,0.00,3.50,3.74
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.92,20212,L,3.66,3.50,3.32,3.47,3.50,3.92,3.80,3.80
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.57,20222,L,3.58,3.75,3.57,3.70,3.73,3.78,3.94,3.57
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.55,20212,L,3.61,3.59,3.68,3.51,3.64,3.55,3.65,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.60,20221,L,3.56,3.61,3.67,0.00,0.00,0.00,2.60,3.42
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20212,L,3.54,0.00,0.00,0.00,0.00,3.52,3.60,3.59
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.12,20192,L,3.45,3.12,3.59,3.57,3.50,0.88,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.42,20192,L,3.36,3.42,3.34,3.34,2.80,3.20,3.44,0.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.59,20202,L,3.62,3.70,3.65,3.59,3.39,3.52,3.48,3.55
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.59,20212,L,3.55,3.66,3.50,3.66,3.65,3.59,3.82,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.55,20201,L,3.41,3.39,3.55,3.61,3.61,3.73,3.77,3.80
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.58,20191,L,3.58,3.47,3.67,3.50,3.02,3.64,3.59,3.57
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.64,20202,L,2.22,2.27,2.66,3.64,3.75,3.50,3.44,3.56
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.64,20222,L,3.50,3.65,3.56,3.64,4.00,0.00,3.50,3.64
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20201,L,3.67,3.69,3.50,3.50,3.41,3.48,3.48,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.16,20202,L,3.61,3.49,3.61,3.16,3.44,3.14,2.50,3.48
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20201,L,3.82,3.89,3.75,3.77,3.69,3.79,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20212,L,0.00,3.25,3.39,3.08,3.14,3.52,3.96,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.94,20212,L,3.42,3.32,3.38,3.32,3.54,2.94,3.38,3.47
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.88,20221,L,3.34,3.50,3.45,3.64,3.55,3.66,3.88,3.83
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20221,L,3.57,3.78,3.77,3.66,3.73,3.80,3.75,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.48,20222,L,3.48,3.20,3.20,2.85,3.29,0.56,0.00,3.48
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.46,20212,L,3.34,3.43,3.52,3.57,3.64,3.46,3.20,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.58,20212,L,3.55,3.66,3.64,3.70,3.71,3.58,3.52,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.08,20191,L,3.08,3.50,3.50,3.48,3.65,3.60,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.59,20201,L,3.63,3.60,3.59,3.34,3.57,3.48,3.61,3.55
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.61,20212,L,3.45,3.14,3.48,0.81,0.00,3.61,3.51,3.74
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.30,20211,L,3.77,3.73,3.66,3.61,3.30,3.23,3.57,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20211,L,3.41,3.45,3.60,3.70,3.52,3.47,3.64,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.64,20211,L,2.78,2.42,2.68,2.57,3.64,3.60,3.58,3.80
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.67,20191,L,2.67,2.36,0.20,1.74,3.01,1.96,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.55,20201,L,3.60,3.71,3.55,3.48,3.61,3.42,3.20,3.47
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.54,20191,L,3.54,3.61,3.86,3.50,3.69,3.89,3.83,3.80
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.63,20191,L,3.63,3.77,3.89,3.73,3.78,3.62,3.89,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.45,20191,L,3.45,3.52,3.52,3.47,3.75,3.75,3.80,3.83
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.66,20191,L,3.66,3.68,3.52,3.59,3.52,3.50,3.68,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.85,20221,L,3.70,3.78,3.65,3.75,3.85,3.25,3.85,3.93
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.59,20202,L,3.62,3.59,3.55,3.59,3.71,3.36,3.75,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.56,20222,L,3.68,3.50,3.68,3.65,3.68,0.00,3.50,3.56
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.58,20191,L,3.58,3.72,3.75,3.81,3.92,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.60,20191,L,3.60,3.52,3.25,3.46,3.15,1.15,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.68,20212,L,3.72,0.00,3.25,3.50,3.81,3.68,3.93,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.61,20201,L,3.64,0.00,3.61,3.59,3.57,3.64,3.70,3.64
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,1.83,20221,L,3.32,3.42,3.41,3.64,3.50,3.58,1.83,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,4.00,20191,L,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.45,20191,L,3.45,3.58,3.00,1.77,2.89,1.22,1.91,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.61,20201,L,3.65,3.71,3.61,3.45,3.52,3.16,3.55,3.62
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20221,L,3.65,3.75,3.68,3.86,3.90,3.50,3.50,3.47
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.83,20221,L,3.46,3.55,3.50,3.60,2.77,3.50,3.83,3.67
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.36,20201,L,3.58,0.00,3.36,3.43,3.50,3.60,4.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.93,20221,L,3.50,3.52,3.66,3.76,3.86,3.50,3.93,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20201,L,3.75,0.00,3.75,3.61,3.60,3.45,3.64,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.93,20201,L,3.75,0.00,3.93,3.85,4.00,3.50,3.61,3.48
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20212,L,3.48,3.57,3.68,3.59,3.75,3.50,3.44,3.17
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.32,20191,L,3.32,3.50,2.98,3.39,3.60,3.52,3.88,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.42,20192,L,3.80,3.42,3.34,3.54,3.60,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.70,20192,L,3.68,3.70,3.61,3.59,3.57,3.79,3.71,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.74,20191,L,3.74,3.80,3.64,3.81,3.72,3.82,3.86,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.73,20201,L,3.71,0.00,3.73,3.62,3.64,3.71,3.60,3.92
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.60,20222,L,3.48,3.50,3.45,3.55,3.57,3.56,3.82,3.60
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.90,20212,L,3.62,3.72,3.85,3.86,3.90,3.90,3.86,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20211,L,1.82,2.10,3.23,2.70,3.52,3.56,3.65,3.78
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.70,20211,L,3.45,3.65,3.68,3.56,2.70,2.89,3.06,3.52
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.82,20201,L,3.64,3.53,3.82,3.59,3.86,3.78,3.93,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.61,20201,L,3.54,0.00,3.61,0.00,0.00,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.12,20221,L,3.68,3.57,3.58,3.73,3.91,3.90,3.12,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.57,20221,L,3.48,3.52,3.52,3.39,3.32,3.44,3.57,2.48
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.96,20221,L,3.35,3.41,3.58,3.42,3.57,0.00,3.96,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.64,20222,L,3.67,3.67,3.82,3.68,3.64,0.00,3.50,3.64
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.68,20202,L,3.75,0.88,0.00,3.68,3.75,3.68,4.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20222,L,2.98,2.82,2.89,2.59,2.62,3.33,3.06,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.61,20221,L,3.43,3.66,3.52,3.39,3.55,3.61,3.61,3.45
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20201,L,3.82,3.75,3.75,3.62,3.84,3.84,3.77,3.91
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.75,20202,L,3.55,3.78,3.66,2.75,2.45,2.88,2.90,0.33
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20221,L,3.33,3.52,3.41,3.70,3.52,3.15,3.52,3.45
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.41,20212,L,3.82,3.92,3.88,3.75,3.88,3.41,3.43,3.58
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.32,20191,L,3.32,3.09,3.02,3.16,3.05,3.38,2.88,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.35,20192,L,3.44,3.35,3.21,3.47,3.23,1.15,1.33,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.62,20222,L,3.58,3.56,3.32,0.00,0.94,0.00,0.00,3.62
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.42,20201,L,3.42,3.58,3.42,3.52,3.54,3.75,3.69,3.52
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.71,20201,L,3.86,0.00,3.71,3.50,3.36,2.84,2.88,3.07
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.55,20221,L,3.35,3.18,2.90,1.73,2.91,3.31,3.55,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.70,20221,L,3.28,0.00,0.00,0.00,0.00,3.00,3.70,3.68
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.59,20212,L,3.32,3.55,3.60,3.79,3.58,3.59,3.34,3.68
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.54,20191,L,3.54,0.00,0.00,0.00,0.00,0.00,0.00,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,0.00,20192,L,3.48,0.00,0.00,0.00,0.94,0.00,0.00,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.31,20201,L,3.50,3.62,3.31,3.31,3.65,0.00,0.00,3.25
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20211,L,3.41,3.58,3.62,3.57,3.75,3.78,3.93,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.28,20202,L,3.84,3.71,4.00,3.28,3.61,3.48,3.57,3.63
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,0.00,20212,L,3.45,2.89,3.45,3.62,3.57,0.00,0.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.36,20212,L,3.19,3.18,3.35,3.32,1.39,3.36,3.75,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.33,20221,L,2.25,1.06,1.93,2.42,1.76,1.21,3.33,3.52
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,2.75,20191,L,2.75,3.21,3.04,0.85,2.25,0.75,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.60,20222,L,3.67,3.84,3.77,3.69,3.78,3.75,3.82,3.60
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.50,20222,L,3.50,3.63,3.32,1.06,3.41,3.02,2.43,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.34,20212,L,3.73,3.81,3.79,0.00,3.75,3.34,3.59,3.58
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.18,20201,L,3.36,3.45,3.18,2.95,3.10,3.33,2.95,3.36
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.62,20201,L,3.29,3.62,3.62,3.64,3.64,3.71,3.75,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.38,20222,L,3.50,3.61,3.68,3.66,3.79,0.00,3.75,3.38
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20191,L,3.52,3.39,3.48,3.52,3.52,3.25,4.00,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.52,20191,L,3.52,3.59,3.45,3.52,3.50,0.00,0.00,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.75,20222,L,3.44,3.52,3.55,3.68,2.75,0.00,0.94,3.75
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,0.00,20222,L,3.68,3.58,3.70,3.75,3.68,3.79,3.86,0.00
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.58,20221,L,3.55,3.60,3.62,3.58,3.65,3.50,3.58,3.50
2019,Perempuan,00042efb-9c8f-11ec-8c04-3a334pfuad31,P,3.48,20222,L,3.62,3.74,3.77,3.60,3.52,3.40,3.79,3.48
